"cow_id","site","calving_date","date_sampled","dim","days_storage","three_contam","contamination"
1264,"D",2019-09-30,2019-10-03,3,11,0,1
1264,"D",2019-09-30,2019-10-08,8,6,0,0
1264,"D",2019-09-30,2019-10-15,15,37,0,0
1264,"D",2019-09-30,2019-10-22,22,30,0,0
1270,"D",2019-09-28,2019-10-03,5,11,0,1
1270,"D",2019-09-28,2019-10-08,10,6,0,0
1270,"D",2019-09-28,2019-10-15,17,37,0,1
1274,"D",2019-08-25,2019-08-27,2,21,0,0
1274,"D",2019-08-25,2019-09-03,9,14,0,0
1274,"D",2019-08-25,2019-09-10,16,7,0,0
1274,"D",2019-08-25,2019-09-17,23,27,0,0
1276,"D",2019-09-28,2019-10-03,5,11,0,1
1276,"D",2019-09-28,2019-10-08,10,6,0,0
1276,"D",2019-09-28,2019-10-15,17,37,0,0
1276,"D",2019-09-28,2019-10-22,24,30,0,0
1278,"D",2019-08-20,2019-08-27,7,21,0,0
1278,"D",2019-08-20,2019-09-03,14,14,0,0
1278,"D",2019-08-20,2019-09-10,21,7,0,0
1278,"D",2019-08-20,2019-09-17,28,27,0,0
1279,"D",2019-08-18,2019-08-20,2,28,0,0
1279,"D",2019-08-18,2019-08-27,9,21,0,1
1279,"D",2019-08-18,2019-09-03,16,14,0,0
1279,"D",2019-08-18,2019-09-10,23,7,0,0
1280,"D",2019-09-11,2019-09-17,6,27,0,1
1280,"D",2019-09-11,2019-09-24,13,20,0,0
1280,"D",2019-09-11,2019-10-03,22,11,0,1
1281,"D",2019-08-10,2019-08-13,3,35,0,0
1281,"D",2019-08-10,2019-08-20,10,28,0,0
1281,"D",2019-08-10,2019-08-27,17,21,0,0
1281,"D",2019-08-10,2019-09-03,24,14,0,0
1282,"D",2019-08-31,2019-09-03,3,14,0,0
1282,"D",2019-08-31,2019-09-10,10,7,0,0
1282,"D",2019-08-31,2019-09-17,17,27,0,0
1282,"D",2019-08-31,2019-09-24,24,20,0,0
1283,"D",2019-09-28,2019-10-03,5,11,0,1
1283,"D",2019-09-28,2019-10-08,10,6,0,1
1283,"D",2019-09-28,2019-10-15,17,37,0,0
1283,"D",2019-09-28,2019-10-22,24,30,0,0
1284,"D",2019-10-11,2019-10-15,4,37,0,0
1284,"D",2019-10-11,2019-10-22,11,30,0,0
1284,"D",2019-10-11,2019-10-29,18,23,0,0
1284,"D",2019-10-11,2019-11-05,25,16,0,0
1285,"D",2019-09-25,2019-10-03,8,11,0,1
1285,"D",2019-09-25,2019-10-08,13,6,0,1
1285,"D",2019-09-25,2019-10-15,20,37,0,0
1285,"D",2019-09-25,2019-10-22,27,30,0,0
1286,"D",2019-09-24,2019-10-03,9,11,0,1
1286,"D",2019-09-24,2019-10-08,14,6,0,0
1286,"D",2019-09-24,2019-10-15,21,37,0,0
1287,"D",2019-09-11,2019-09-17,6,27,0,0
1287,"D",2019-09-11,2019-09-24,13,20,0,0
1287,"D",2019-09-11,2019-10-03,22,11,0,1
1287,"D",2019-09-11,2019-10-08,27,6,0,1
1288,"D",2019-11-21,2019-11-26,5,64,0,0
1288,"D",2019-11-21,2019-12-03,12,57,0,0
1288,"D",2019-11-21,2019-12-10,19,50,0,0
1288,"D",2019-11-21,2019-12-17,26,43,0,0
1289,"D",2019-12-25,2019-12-31,6,29,0,0
1289,"D",2019-12-25,2020-01-07,13,22,0,0
1289,"D",2019-12-25,2020-01-13,19,16,0,0
1289,"D",2019-12-25,2020-01-21,27,8,0,0
1290,"D",2019-11-25,2019-11-26,1,64,0,0
1290,"D",2019-11-25,2019-12-03,8,57,0,0
1290,"D",2019-11-25,2019-12-10,15,50,0,0
1290,"D",2019-11-25,2019-12-17,22,43,0,0
1294,"D",2019-10-08,2019-10-15,7,37,0,0
1294,"D",2019-10-08,2019-10-22,14,30,0,0
1294,"D",2019-10-08,2019-10-29,21,23,0,0
1294,"D",2019-10-08,2019-11-05,28,16,0,1
1295,"D",2019-08-28,2019-09-03,6,14,0,0
1295,"D",2019-08-28,2019-09-10,13,7,1,1
1295,"D",2019-08-28,2019-09-17,20,27,0,0
1295,"D",2019-08-28,2019-09-24,27,20,0,1
1296,"D",2019-09-19,2019-09-24,5,20,0,0
1296,"D",2019-09-19,2019-10-03,14,11,0,1
1296,"D",2019-09-19,2019-10-08,19,6,0,1
1296,"D",2019-09-19,2019-10-15,26,37,0,0
1298,"D",2019-12-27,2019-12-31,4,29,0,0
1298,"D",2019-12-27,2020-01-07,11,22,0,0
1298,"D",2019-12-27,2020-01-13,17,16,1,1
1298,"D",2019-12-27,2020-01-21,25,8,0,0
1299,"D",2019-12-28,2019-12-31,3,29,0,0
1299,"D",2019-12-28,2020-01-07,10,22,0,0
1299,"D",2019-12-28,2020-01-13,16,16,0,0
1299,"D",2019-12-28,2020-01-21,24,8,0,0
1301,"D",2019-12-26,2019-12-31,5,29,0,0
1301,"D",2019-12-26,2020-01-07,12,22,0,0
1301,"D",2019-12-26,2020-01-13,18,16,0,0
1301,"D",2019-12-26,2020-01-21,26,8,0,0
1701,"E",2019-04-09,2019-04-15,6,66,0,0
1701,"E",2019-04-09,2019-04-18,9,63,0,0
1701,"E",2019-04-09,2019-05-01,22,50,1,1
1701,"E",2019-04-09,2019-05-09,30,42,0,1
1702,"E",2019-03-30,2019-04-05,6,76,0,0
1702,"E",2019-03-30,2019-04-15,16,66,0,0
1702,"E",2019-03-30,2019-04-18,19,63,0,0
1702,"E",2019-03-30,2019-05-01,32,50,0,0
1703,"E",2019-03-29,2019-03-29,0,83,0,0
1703,"E",2019-03-29,2019-04-05,7,76,0,1
1703,"E",2019-03-29,2019-04-15,17,66,0,0
1703,"E",2019-03-29,2019-04-18,20,63,0,1
1703,"E",2019-03-29,2019-05-01,33,50,0,0
1704,"E",2019-03-13,2019-03-15,2,97,0,0
1704,"E",2019-03-13,2019-03-21,8,91,0,1
1704,"E",2019-03-13,2019-03-29,16,83,0,0
1704,"E",2019-03-13,2019-04-05,23,76,0,0
1704,"E",2019-03-13,2019-04-15,33,66,0,1
1705,"E",2019-04-01,2019-04-05,4,76,0,0
1705,"E",2019-04-01,2019-04-15,14,66,0,1
1705,"E",2019-04-01,2019-04-18,17,63,0,1
1705,"E",2019-04-01,2019-05-01,30,50,0,0
1706,"E",2019-03-19,2019-03-21,2,91,0,0
1706,"E",2019-03-19,2019-03-29,10,83,0,0
1706,"E",2019-03-19,2019-04-05,17,76,1,1
1706,"E",2019-03-19,2019-04-15,27,66,0,1
1708,"E",2019-03-15,2019-03-15,0,97,0,0
1708,"E",2019-03-15,2019-03-21,6,91,0,1
1708,"E",2019-03-15,2019-03-29,14,83,0,1
1708,"E",2019-03-15,2019-04-05,21,76,0,0
1708,"E",2019-03-15,2019-04-15,31,66,0,1
1709,"E",2019-03-18,2019-03-21,3,91,0,0
1709,"E",2019-03-18,2019-03-29,11,83,0,1
1709,"E",2019-03-18,2019-04-05,18,76,0,0
1709,"E",2019-03-18,2019-04-15,28,66,0,1
1710,"E",2019-04-05,2019-04-15,10,66,1,1
1710,"E",2019-04-05,2019-04-18,13,63,0,1
1710,"E",2019-04-05,2019-05-01,26,50,0,1
1710,"E",2019-04-05,2019-05-09,34,42,0,1
1711,"E",2019-03-19,2019-03-21,2,91,0,1
1711,"E",2019-03-19,2019-03-29,10,83,0,0
1711,"E",2019-03-19,2019-04-05,17,76,0,1
1711,"E",2019-03-19,2019-04-15,27,66,0,1
1713,"E",2019-03-16,2019-03-29,13,83,0,0
1713,"E",2019-03-16,2019-04-05,20,76,0,0
1713,"E",2019-03-16,2019-04-15,30,66,0,0
1714,"E",2019-05-09,2019-05-10,1,41,0,0
1714,"E",2019-05-09,2019-05-16,7,35,0,0
1714,"E",2019-05-09,2019-05-23,14,28,0,0
1714,"E",2019-05-09,2019-05-30,21,21,0,0
1714,"E",2019-05-09,2019-06-06,28,14,0,0
1715,"E",2019-05-14,2019-05-16,2,35,0,0
1715,"E",2019-05-14,2019-05-23,9,28,1,1
1715,"E",2019-05-14,2019-05-30,16,21,0,0
1715,"E",2019-05-14,2019-06-06,23,14,0,0
1715,"E",2019-05-14,2019-06-13,30,7,0,0
1716,"E",2019-05-07,2019-05-10,3,41,0,0
1716,"E",2019-05-07,2019-05-16,9,35,0,0
1716,"E",2019-05-07,2019-05-23,16,28,0,0
1716,"E",2019-05-07,2019-05-30,23,21,0,0
1717,"E",2019-03-12,2019-03-15,3,97,0,1
1717,"E",2019-03-12,2019-03-29,17,83,0,0
1717,"E",2019-03-12,2019-04-05,24,76,0,0
1717,"E",2019-03-12,2019-04-15,34,66,0,1
1718,"E",2019-03-15,2019-03-21,6,91,0,1
1718,"E",2019-03-15,2019-03-29,14,83,0,1
1718,"E",2019-03-15,2019-04-05,21,76,0,1
1718,"E",2019-03-15,2019-04-15,31,66,0,1
1719,"E",2019-04-04,2019-04-05,1,76,0,0
1719,"E",2019-04-04,2019-04-15,11,66,0,0
1719,"E",2019-04-04,2019-04-18,14,63,0,0
1719,"E",2019-04-04,2019-05-02,28,49,0,0
1720,"E",2019-04-01,2019-04-05,4,76,0,0
1720,"E",2019-04-01,2019-04-15,14,66,0,0
1720,"E",2019-04-01,2019-04-18,17,63,0,0
1720,"E",2019-04-01,2019-05-02,31,49,0,0
1721,"E",2019-03-17,2019-03-21,4,91,0,1
1721,"E",2019-03-17,2019-03-29,12,83,0,1
1721,"E",2019-03-17,2019-04-05,19,76,0,0
1721,"E",2019-03-17,2019-04-15,29,66,0,1
1723,"E",2019-04-24,2019-05-02,8,49,0,0
1723,"E",2019-04-24,2019-05-10,16,41,0,0
1723,"E",2019-04-24,2019-05-23,29,28,1,1
1724,"E",2019-03-28,2019-03-29,1,83,0,0
1724,"E",2019-03-28,2019-04-05,8,76,0,0
1724,"E",2019-03-28,2019-04-15,18,66,0,0
1724,"E",2019-03-28,2019-04-18,21,63,0,0
1725,"E",2019-04-24,2019-05-02,8,49,0,0
1725,"E",2019-04-24,2019-05-10,16,41,0,0
1725,"E",2019-04-24,2019-05-16,22,35,0,0
1725,"E",2019-04-24,2019-05-23,29,28,0,0
1727,"E",2019-04-01,2019-04-05,4,76,0,0
1727,"E",2019-04-01,2019-04-15,14,66,0,0
1727,"E",2019-04-01,2019-04-18,17,63,0,0
1727,"E",2019-04-01,2019-05-01,30,50,0,1
1728,"E",2019-05-02,2019-05-10,8,41,0,1
1728,"E",2019-05-02,2019-05-16,14,35,0,1
1728,"E",2019-05-02,2019-05-23,21,28,0,0
1728,"E",2019-05-02,2019-05-30,28,21,0,0
1729,"E",NA,2019-04-18,NA,63,0,0
1730,"E",2019-04-03,2019-04-05,2,76,0,0
1730,"E",2019-04-03,2019-04-15,12,66,0,0
1730,"E",2019-04-03,2019-04-18,15,63,0,0
1730,"E",2019-04-03,2019-05-02,29,49,0,0
1731,"E",2019-04-01,2019-04-05,4,76,0,1
1731,"E",2019-04-01,2019-04-15,14,66,0,0
1731,"E",2019-04-01,2019-04-18,17,63,0,1
1731,"E",2019-04-01,2019-05-01,30,50,0,0
1732,"E",2019-04-05,2019-04-15,10,66,0,0
1732,"E",2019-04-05,2019-04-18,13,63,0,1
1732,"E",2019-04-05,2019-05-01,26,50,0,1
1732,"E",2019-04-05,2019-05-09,34,42,0,1
1733,"E",2019-04-12,2019-04-18,6,63,0,0
1733,"E",2019-04-12,2019-05-02,20,49,0,0
1733,"E",2019-04-12,2019-05-10,28,41,0,0
1733,"E",2019-04-12,2019-05-16,34,35,0,1
1734,"E",2019-03-23,2019-03-29,6,83,0,1
1734,"E",2019-03-23,2019-04-05,13,76,0,0
1734,"E",2019-03-23,2019-04-15,23,66,0,1
1734,"E",2019-03-23,2019-04-18,26,63,0,1
1735,"E",2019-04-28,2019-05-01,3,50,0,0
1735,"E",2019-04-28,2019-05-09,11,42,0,1
1735,"E",2019-04-28,2019-05-16,18,35,0,0
1735,"E",2019-04-28,2019-05-23,25,28,0,1
1736,"E",2019-03-22,2019-03-29,7,83,0,0
1736,"E",2019-03-22,2019-04-05,14,76,1,1
1736,"E",2019-03-22,2019-04-15,24,66,1,1
1736,"E",2019-03-22,2019-04-18,27,63,0,0
1737,"E",2019-04-14,2019-04-18,4,63,0,0
1737,"E",2019-04-14,2019-05-02,18,49,0,0
1737,"E",2019-04-14,2019-05-10,26,41,0,0
1737,"E",2019-04-14,2019-05-16,32,35,0,0
1738,"E",2019-04-25,2019-05-09,14,42,0,1
1738,"E",2019-04-25,2019-05-16,21,35,0,1
1738,"E",2019-04-25,2019-05-23,28,28,0,1
1739,"E",2019-04-09,2019-04-15,6,66,0,0
1739,"E",2019-04-09,2019-04-18,9,63,0,0
1739,"E",2019-04-09,2019-05-02,23,49,0,0
1739,"E",2019-04-09,2019-05-10,31,41,0,0
1740,"E",2019-03-19,2019-03-21,2,91,0,0
1740,"E",2019-03-19,2019-03-29,10,83,1,1
1740,"E",2019-03-19,2019-04-05,17,76,0,0
1740,"E",2019-03-19,2019-04-15,27,66,0,0
1741,"E",2019-04-19,2019-05-01,12,50,0,1
1741,"E",2019-04-19,2019-05-09,20,42,0,1
1741,"E",2019-04-19,2019-05-16,27,35,0,0
1741,"E",2019-04-19,2019-05-23,34,28,0,1
1742,"E",2019-04-03,2019-04-05,2,76,0,0
1742,"E",2019-04-03,2019-04-15,12,66,0,0
1742,"E",2019-04-03,2019-04-18,15,63,0,0
1742,"E",2019-04-03,2019-05-01,28,50,0,0
1743,"E",2019-04-02,2019-04-05,3,76,0,1
1743,"E",2019-04-02,2019-04-15,13,66,0,1
1743,"E",2019-04-02,2019-04-18,16,63,0,1
1743,"E",2019-04-02,2019-05-01,29,50,0,0
1744,"E",2019-04-15,2019-04-18,3,63,0,1
1744,"E",2019-04-15,2019-05-01,16,50,0,0
1744,"E",2019-04-15,2019-05-09,24,42,0,1
1744,"E",2019-04-15,2019-05-16,31,35,0,1
1745,"E",2019-05-02,2019-05-09,7,42,0,1
1745,"E",2019-05-02,2019-05-16,14,35,1,1
1745,"E",2019-05-02,2019-05-23,21,28,0,1
1745,"E",2019-05-02,2019-05-30,28,21,0,0
1747,"E",2019-04-15,2019-04-18,3,63,0,0
1747,"E",2019-04-15,2019-05-02,17,49,0,0
1747,"E",2019-04-15,2019-05-10,25,41,0,1
1747,"E",2019-04-15,2019-05-16,31,35,0,0
1748,"E",2019-04-30,2019-05-02,2,49,0,0
1748,"E",2019-04-30,2019-05-10,10,41,0,0
1748,"E",2019-04-30,2019-05-16,16,35,0,0
1748,"E",2019-04-30,2019-05-23,23,28,1,1
1749,"E",2019-04-06,2019-04-15,9,66,0,0
1749,"E",2019-04-06,2019-04-18,12,63,0,1
1749,"E",2019-04-06,2019-05-01,25,50,0,0
1749,"E",2019-04-06,2019-05-09,33,42,0,1
1750,"E",2019-04-22,2019-05-02,10,49,0,0
1750,"E",2019-04-22,2019-05-10,18,41,0,0
1750,"E",2019-04-22,2019-05-16,24,35,0,0
1750,"E",2019-04-22,2019-05-23,31,28,0,0
1751,"E",2019-05-06,2019-05-16,10,35,0,0
1751,"E",2019-05-06,2019-05-23,17,28,0,1
1751,"E",2019-05-06,2019-05-30,24,21,0,1
1751,"E",2019-05-06,2019-06-06,31,14,0,1
1752,"E",2019-05-13,2019-05-16,3,35,0,1
1752,"E",2019-05-13,2019-05-23,10,28,0,1
1752,"E",2019-05-13,2019-05-30,17,21,0,0
1752,"E",2019-05-13,2019-06-06,24,14,0,0
1753,"E",2019-05-03,2019-05-09,6,42,0,1
1753,"E",2019-05-03,2019-05-16,13,35,0,0
1753,"E",2019-05-03,2019-05-23,20,28,0,0
1753,"E",2019-05-03,2019-05-30,27,21,0,0
1754,"E",2019-04-30,2019-05-02,2,49,0,0
1754,"E",2019-04-30,2019-05-10,10,41,0,1
1754,"E",2019-04-30,2019-05-16,16,35,0,1
1754,"E",2019-04-30,2019-05-23,23,28,0,0
1755,"E",2019-04-23,2019-05-02,9,49,0,0
1755,"E",2019-04-23,2019-05-10,17,41,1,1
1755,"E",2019-04-23,2019-05-16,23,35,0,1
1755,"E",2019-04-23,2019-05-23,30,28,0,0
1756,"E",2019-04-24,2019-05-01,7,50,0,0
1756,"E",2019-04-24,2019-05-09,15,42,0,1
1756,"E",2019-04-24,2019-05-16,22,35,0,1
1756,"E",2019-04-24,2019-05-23,29,28,1,1
1757,"E",2019-05-03,2019-05-09,6,42,0,1
1757,"E",2019-05-03,2019-05-16,13,35,0,1
1757,"E",2019-05-03,2019-05-23,20,28,0,0
1757,"E",2019-05-03,2019-05-30,27,21,0,0
1759,"E",2019-05-14,2019-05-16,2,35,0,1
1759,"E",2019-05-14,2019-05-23,9,28,0,0
1759,"E",2019-05-14,2019-05-30,16,21,0,1
1759,"E",2019-05-14,2019-06-06,23,14,0,0
1760,"E",2019-05-23,2019-05-30,7,21,0,0
1760,"E",2019-05-23,2019-06-06,14,14,0,0
1760,"E",2019-05-23,2019-06-13,21,7,0,0
1760,"E",2019-05-23,2019-06-20,28,0,0,0
1762,"E",2019-05-26,2019-05-30,4,21,0,0
1762,"E",2019-05-26,2019-06-06,11,14,0,0
1762,"E",2019-05-26,2019-06-13,18,7,0,0
1762,"E",2019-05-26,2019-06-20,25,0,0,0
1763,"E",2019-05-19,2019-05-23,4,28,0,1
1763,"E",2019-05-19,2019-05-30,11,21,0,0
1763,"E",2019-05-19,2019-06-06,18,14,0,0
1763,"E",2019-05-19,2019-06-13,25,7,0,0
4732,"C",2019-10-04,2019-10-11,7,32,0,0
4732,"C",2019-10-04,2019-10-18,14,25,0,0
4732,"C",2019-10-04,2019-10-25,21,24,0,1
4732,"C",2019-10-04,2019-11-01,28,25,0,0
4732,"C",2019-10-04,2019-11-08,35,18,0,0
5019,"C",2019-09-30,2019-10-04,4,39,0,1
5019,"C",2019-09-30,2019-10-11,11,32,0,1
5019,"C",2019-09-30,2019-10-18,18,25,0,0
5019,"C",2019-09-30,2019-10-25,25,24,0,1
5019,"C",2019-09-30,2019-11-01,32,17,0,0
5049,"C",2019-10-20,2019-10-25,5,24,0,0
5049,"C",2019-10-20,2019-11-01,12,25,0,0
5049,"C",2019-10-20,2019-11-08,19,18,1,1
5049,"C",2019-10-20,2019-11-15,26,11,0,0
5049,"C",2019-10-20,2019-11-22,33,117,0,0
5052,"C",2019-09-22,2019-09-27,5,46,0,0
5052,"C",2019-09-22,2019-10-04,12,39,0,0
5052,"C",2019-09-22,2019-10-11,19,38,0,0
5052,"C",2019-09-22,2019-10-18,26,25,0,0
5052,"C",2019-09-22,2019-10-25,33,24,0,0
5062,"C",NA,2019-09-27,NA,46,0,0
5129,"C",2019-10-11,2019-10-18,7,31,0,1
5129,"C",2019-10-11,2019-10-25,14,24,1,1
5129,"C",2019-10-11,2019-11-08,28,18,0,0
5129,"C",2019-10-11,2019-11-15,35,11,0,0
5137,"C",NA,2019-10-04,NA,39,0,1
5137,"C",NA,2019-10-11,NA,32,0,0
5137,"C",NA,2019-09-27,NA,46,0,0
5137,"C",NA,2019-10-18,NA,31,0,0
5186,"C",2019-10-14,2019-10-18,4,25,0,0
5186,"C",2019-10-14,2019-11-01,18,25,0,0
5186,"C",2019-10-14,2019-11-08,25,18,0,0
5186,"C",2019-10-14,2019-11-15,32,11,0,0
5193,"C",2019-11-29,2019-12-05,6,77,0,0
5193,"C",2019-11-29,2019-12-20,21,80,0,1
5193,"C",2019-11-29,2019-12-26,27,48,0,0
5193,"C",2019-11-29,2020-01-02,34,41,0,0
5196,"C",NA,2019-12-13,NA,87,0,0
5212,"C",2019-11-18,2019-11-22,4,117,0,0
5212,"C",2019-11-18,2019-11-27,9,77,0,0
5212,"C",2019-11-18,2019-12-05,17,95,0,0
5212,"C",2019-11-18,2019-12-13,25,87,0,0
5212,"C",2019-11-18,2019-12-20,32,80,0,0
5216,"C",2019-10-03,2019-10-04,1,39,0,0
5216,"C",2019-10-03,2019-10-11,8,32,0,0
5216,"C",2019-10-03,2019-10-18,15,25,0,0
5216,"C",2019-10-03,2019-10-25,22,24,0,1
5216,"C",2019-10-03,2019-11-01,29,17,0,0
5223,"C",2019-11-07,2019-11-08,1,18,0,0
5223,"C",2019-11-07,2019-11-15,8,11,0,1
5223,"C",2019-11-07,2019-11-22,15,117,0,0
5223,"C",2019-11-07,2019-11-27,20,103,0,0
5223,"C",2019-11-07,2019-12-05,28,69,0,0
5247,"C",2019-10-21,2019-10-25,4,24,0,1
5247,"C",2019-10-21,2019-11-01,11,25,0,0
5247,"C",2019-10-21,2019-11-08,18,18,0,0
5247,"C",2019-10-21,2019-11-15,25,11,0,0
5247,"C",2019-10-21,2019-11-22,32,117,0,0
5330,"C",NA,2019-12-26,NA,56,0,0
5370,"C",2019-10-19,2019-10-25,6,24,0,0
5370,"C",2019-10-19,2019-11-01,13,17,0,0
5370,"C",2019-10-19,2019-11-08,20,18,0,0
5370,"C",2019-10-19,2019-11-15,27,11,0,0
5370,"C",2019-10-19,2019-11-22,34,117,0,0
5372,"C",NA,2019-11-22,NA,117,0,0
5375,"C",2019-10-30,2019-11-01,2,17,0,1
5375,"C",2019-10-30,2019-11-08,9,18,0,0
5375,"C",2019-10-30,2019-11-15,16,11,0,0
5375,"C",2019-10-30,2019-11-22,23,117,0,0
5375,"C",2019-10-30,2019-11-27,28,103,0,0
5378,"C",NA,2019-11-15,NA,11,0,0
5378,"C",NA,2019-11-08,NA,18,0,0
5378,"C",NA,2019-12-05,NA,69,0,0
5378,"C",NA,2019-11-27,NA,103,0,0
5378,"C",NA,2019-11-22,NA,117,0,0
5381,"C",NA,2019-12-20,NA,54,0,0
5382,"C",2019-12-05,2019-12-13,8,69,0,0
5382,"C",2019-12-05,2019-12-26,21,48,1,1
5382,"C",2019-12-05,2020-01-02,28,67,0,0
5382,"C",2019-12-05,2020-01-09,35,60,0,0
5386,"C",2019-10-10,2019-10-11,1,32,0,0
5386,"C",2019-10-10,2019-10-18,8,25,0,0
5386,"C",2019-10-10,2019-10-25,15,24,0,0
5386,"C",2019-10-10,2019-11-01,22,25,0,0
5386,"C",2019-10-10,2019-11-08,29,18,0,0
5396,"C",NA,2019-12-20,NA,54,0,0
5396,"C",NA,2019-12-26,NA,48,0,0
5396,"C",NA,2019-12-13,NA,61,0,0
5396,"C",NA,2020-01-02,NA,67,0,0
5396,"C",NA,2020-01-09,NA,60,0,0
5419,"C",2019-11-03,2019-11-08,5,18,0,0
5419,"C",2019-11-03,2019-11-15,12,11,0,0
5419,"C",2019-11-03,2019-11-22,19,117,0,0
5419,"C",2019-11-03,2019-11-27,24,103,1,1
5419,"C",2019-11-03,2019-12-05,32,77,0,0
